8/4/2011,2040.2
8/5/2011,2039.04
8/8/2011,1903.47
8/9/2011,1993.76
8/10/2011,1906.53
8/11/2011,1995.14
8/12/2011,2005.67
8/15/2011,2049.51
8/16/2011,2029.92
8/17/2011,2032.41
8/18/2011,1941.92
8/19/2011,1912.77
8/22/2011,1913.27
8/23/2011,1978.89
8/24/2011,2005.13
8/25/2011,1973.96
8/26/2011,2004.11
8/29/2011,2061.05
8/30/2011,2066.37
8/31/2011,2076.78
9/1/2011,2052.3
9/2/2011,2000.5
9/6/2011,1985.67
9/7/2011,2043.05
9/8/2011,2021.42
9/9/2011,1967.47
9/12/2011,1981.3
9/13/2011,2000.08
9/14/2011,2027.04
9/15/2011,2062.25
9/16/2011,2074.06
9/19/2011,2053.74
9/20/2011,2050.39
9/21/2011,1990.2
9/22/2011,1926.76
9/23/2011,1938.73
9/26/2011,1983.97
9/27/2011,2005.19
9/28/2011,1964.2
9/29/2011,1980.23
9/30/2011,1930.79
10/3/2011,1875.95
10/4/2011,1918.39
10/5/2011,1953.67
10/6/2011,1989.61
10/7/2011,1973.42
10/10/2011,2040.76
10/11/2011,2041.9
10/12/2011,2062.22
10/13/2011,2056.26
10/14/2011,2091.99
10/17/2011,2051.54
10/18/2011,2093.43
10/19/2011,2067.28
10/20/2011,2076.75
10/21/2011,2115.86
10/24/2011,2143.13
10/25/2011,2100.17
10/26/2011,2122.32
10/27/2011,2195.22
10/28/2011,2196.13
10/31/2011,2141.81
11/1/2011,2081.97
11/2/2011,2115.7
11/3/2011,2155.87
11/4/2011,2142.34
11/7/2011,2156
11/8/2011,2182.61
11/9/2011,2102.72
11/10/2011,2121.14
11/11/2011,2162.48
11/14/2011,2142.09
11/15/2011,2152.8
11/16/2011,2117.64
11/17/2011,2082.1
11/18/2011,2081.42
11/21/2011,2042.71
11/22/2011,2034.41
11/23/2011,1989.54
11/25/2011,1984.5
11/28/2011,2042.8
11/29/2011,2048.06
11/30/2011,2137.08
12/1/2011,2133.07
12/2/2011,2132.64
12/5/2011,2154.68
12/6/2011,2157.1
12/7/2011,2162.07
12/8/2011,2116.41
12/9/2011,2152.15
12/12/2011,2120.15
12/13/2011,2102.15
12/14/2011,2078.51
12/15/2011,2085.44
12/16/2011,2092.18
12/19/2011,2067.67
12/20/2011,2129.67
12/21/2011,2133.86
12/22/2011,2152.04
12/23/2011,2171.5
12/27/2011,2171.71
12/28/2011,2145.09
12/29/2011,2168.12
12/30/2011,2158.94
1/3/2012,2192.4
1/4/2012,2193.28
1/5/2012,2199.73
1/6/2012,2194.98
1/9/2012,2200
1/10/2012,2219.58
1/11/2012,2220.48
1/12/2012,2225.74
1/13/2012,2214.73
1/17/2012,2222.59
1/18/2012,2247.64
1/19/2012,2258.8
1/20/2012,2260.37
1/23/2012,2261.47
1/24/2012,2259.22
1/25/2012,2278.83
1/26/2012,2265.84
1/27/2012,2262.35
1/30/2012,2256.72
1/31/2012,2255.69
2/1/2012,2276.24
2/2/2012,2278.92
2/3/2012,2312.49
2/6/2012,2311.55
2/7/2012,2316.27
2/8/2012,2322.11
2/9/2012,2325.56
2/10/2012,2309.6
2/13/2012,2325.81
2/14/2012,2324
2/15/2012,2312.28
2/16/2012,2338.12
2/17/2012,2343.67
2/21/2012,2345.41
2/22/2012,2337.67
